rolecode,leadercode,professionaltitle,militaryrank,culturaltitle,religioustitle,fullbirthname,popularname,nameone,nametwo,nomdeguerrekunya,alsoknownasaka,stname,confdesc,groupname,altname,revmodcode,gender,yearofbirth,yearofdeath,dead,placeofbirth,leadershipage,dynamicage,entrymethod,powersharing,education,areaofstudy,cat_areaofstudy1,cat_areaofstudy2,educusuk,educwest,married,marriageage,children,religion,family,affiliation,physical,mental,occupation,military,nsmilitary,combat,govpost,exile,studyab,studyab_yr_total,studyab_level,studyab_countries,milab,workab,expabroad,prison,assassin,deathcause,languages,english,polyglot,status,gscholar,coder,year,duration,observation,ldrnum,ldrstwar_month,ldrstwar_year,ldrendwar_month,ldrendwar_year,conflictid,dyadid,actorid,incompatibility,intensitylevel,terrcont,prevactive,rebstrength,strengthcent,k_a,km_a,t_a,tm_a,diaspora,finance,nagtheo,nag_support,islamist,stdcinc,xpolity,rgdppc,ccode,africa,asia,europe,mena,americas
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,52,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",1998,5,867,1,8,1994,12,2009,152,336,1158,0,,0,0,1,2,0,0,0,0,,0,0,0,0,3,7,1694,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,53,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",1999,6,868,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,7,1788,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,54,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2000,7,869,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,,0,0,0,0,3,7,1842,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,55,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2001,8,870,1,8,1994,12,2009,152,336,1158,0,,0,0,1,2,0,0,0,0,,,0,0,0,3,7,1892,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,56,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2002,9,871,1,8,1994,12,2009,152,336,1158,0,,0,0,1,2,0,0,0,0,,,0,0,0,3,7,1956,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,57,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2003,10,872,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,7,2104,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,58,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2004,11,873,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,7,2233,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,59,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2005,12,874,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,7,2481,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,60,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2006,13,875,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,7,2686,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,61,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2007,14,876,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,,0,0,0,3,7,2895,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,62,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2008,15,877,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,,,0,0,0,3,7,3111,750,0,1,0,0,0
213,366,,,,,Rajkumar Meghen,Rajkumar Meghen,Rajkumar,Meghen,Sana Yaima,,India,India vs UNLF,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,191,Male,1946,,0,"Manipur, India",38,63,Elected,0,Obtained Master's,International Relations,Political Science,,0,0,1,,1,Hinduism,1,1,0,0,Activist,,0,,0,0,,,,,,0,,0,0,,"Meitei, Hindi",0,0,Complete,23,"9, 14, 2",2009,16,878,1,8,1994,12,2009,152,336,1158,0,1,0,0,1,2,0,0,0,0,0,,0,0,0,3,7,3228,750,0,1,0,0,0
214,220,,,,,José Alexandre Gusmão,Xanana Gusmão,Xanana,Gusmão,Xanana Gusmão,Kay Rala Xanana,Indonesia,Indonesia vs FRETILIN,Revolutionary Front for an Independent East Timor,,,Male,1946,,0,"Manatuto, East Timor (Former Portuguese Timor)",33,46,Unclear,0,Finished secondary,N/A,,,0,0,1,23,1,Christianity,0,1,0,0,Journalism,1,1,0,1,0,0,0,None,,0,0,0,0,0,,"Tetum, Bahasa Indonesia, Portuguese, English",1,1,Complete,2450,"9, 2",1992,1,879,1,12,1992,12,1992,134,344,1132,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,-4,3142,850,0,1,0,0,0
217,170,,,,,Tengku Hassan Muhammad di Tiro,Hasan Di Tiro,Hassan,Di Tiro,Hassan Bin Leube Muhammad,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1925,2010,1,"Aceh, Dutch East Indies (Indonesia)",51,64,Founded/Co-founded,0,Obtained Doctorate,International Law,Law,,1,1,1,,1,Islam,1,1,0,0,Aristocrat/landowner,0,0,0,0,0,1,9,Doctorate,United States of America,0,1,2,0,,Disease/natural causes,"Acehnese, Bahasa Indonesia, English",1,0,Complete,900,"9, 2",1989,1,880,1,5,1989,6,1991,171,347,1170,0,,1,0,2,3,0,0,0,0,,,0,1,1,0,-4,2499,850,0,1,0,0,0
217,170,,,,,Tengku Hassan Muhammad di Tiro,Hasan Di Tiro,Hassan,Di Tiro,Hassan Bin Leube Muhammad,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1925,2010,1,"Aceh, Dutch East Indies (Indonesia)",51,65,Founded/Co-founded,0,Obtained Doctorate,International Law,Law,,1,1,1,,1,Islam,1,1,0,0,Aristocrat/landowner,0,0,0,0,0,1,9,Doctorate,United States of America,0,1,2,0,,Disease/natural causes,"Acehnese, Bahasa Indonesia, English",1,0,Complete,900,"9, 2",1990,2,881,1,5,1989,6,1991,171,347,1170,0,1,1,0,2,3,0,0,0,0,0,0,0,1,1,0,-4,2778,850,0,1,0,0,0
217,170,,,,,Tengku Hassan Muhammad di Tiro,Hasan Di Tiro,Hassan,Di Tiro,Hassan Bin Leube Muhammad,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1925,2010,1,"Aceh, Dutch East Indies (Indonesia)",51,66,Founded/Co-founded,0,Obtained Doctorate,International Law,Law,,1,1,1,,1,Islam,1,1,0,0,Aristocrat/landowner,0,0,0,0,0,1,9,Doctorate,United States of America,0,1,2,0,,Disease/natural causes,"Acehnese, Bahasa Indonesia, English",1,0,Complete,900,"9, 2",1991,3,882,1,5,1989,6,1991,171,347,1170,0,1,1,0,2,3,0,0,0,0,0,0,0,1,1,0,-4,2990,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,60,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",1999,1,883,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,0,0,0,0,0,0,0,1,1,0,5,3089,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,61,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2000,2,884,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,0,0,1,1,0,0,0,1,1,0,5,2904,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,62,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2001,3,885,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,50,4,26,14,0,0,0,1,1,0,5,2897,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,63,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2002,4,886,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,1,0,7,2,0,0,0,1,1,0,5,2885,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,64,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2003,5,887,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,5,4,4,2,0,0,0,1,1,0,5,2855,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,65,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2004,6,888,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,5,5,4,4,0,0,0,1,1,0,6,3019,850,0,1,0,0,0
218,262,,,,,Malik Mahmud,Malik Mahmud,Malik,Mahmud,,,Indonesia,Indonesia vs GAM,Gerakan Aceh Merdeka (GAM),Free Aceh Movement,62,Male,1939,,0,Singapore,60,66,Unclear,1,,,,,,,1,,,Islam,0,1,0,0,,0,0,0,,0,,,,,0,1,,0,0,,"Acehnese, Bahasa Indonesia, Bahasa Melayu, English",1,1,Complete,8580,"9, 2",2005,7,889,1,1,1999,8,2005,171,347,1170,0,1,1,1,2,3,0,0,0,0,0,0,0,1,1,0,6,3189,850,0,1,0,0,0
219,60,,Defense Minister,,,Alex Donald Derey,Alex Derey,Alex,Derey,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,1949,2014,1,,,32,Unclear,0,,,,,,,,,,,,0,0,0,,,0,,0,0,,,,,,,,,,Disease/natural causes,"Papuan, Bahasa Indonesia",0,0,Incomplete,237,"9, 2",1981,6,890,5,12,1981,12,1981,94,498,1108,0,2,1,1,1,2,0,0,0,0,0,,0,0,0,0,-4,1989,850,0,1,0,0,0
220,128,,,,,Elkey Bemey,Elkey Bemey,Elkey,Bemey,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,1981,1,,,,Unclear,0,,,,,,,,,,Christianity,,,,,,,,,0,0,,,,,,,,0,,Fratricide,Papuan,0,0,Incomplete,22,"9, 2",1980,5,891,4,8,1980,12,1981,94,498,1108,0,,1,1,1,2,0,0,0,0,,,0,0,0,0,-4,1878,850,0,1,0,0,0
220,128,,,,,Elkey Bemey,Elkey Bemey,Elkey,Bemey,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,1981,1,,,,Unclear,0,,,,,,,,,,Christianity,,,,,,,,,0,0,,,,,,,,0,,Fratricide,Papuan,0,0,Incomplete,22,"9, 2",1981,6,892,4,8,1980,12,1981,94,498,1108,0,2,1,1,1,2,0,0,0,0,0,,0,0,0,0,-4,1989,850,0,1,0,0,0
222,209,,,,,James Nyaro,James Nyaro,James,Nyaro,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,,0,,,,Unclear,0,Obtained Bachelor's,Agriculture,Agriculture,,0,1,1,,1,Christianity,,,,,,,,,0,0,1,4,Bachelor's,Netherlands,,,,,,,Papuan,0,0,Incomplete,221,"9, 2",1984,1,893,1,1,1984,12,1984,94,498,1108,0,1,1,1,1,2,0,0,0,0,,,0,0,0,0,-4,2201,850,0,1,0,0,0
223,270,,,,,Martin Tabu,Martin Tabu,Martin,Tabu,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,,0,,,,Unclear,0,,,,,,,,,,Christianity,,,,,,0,,,0,0,,,,,,,,0,0,,Papuan,0,0,Incomplete,1760,"9, 2",1978,3,894,3,9,1978,8,1980,94,498,1108,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,-4,1883,850,0,1,0,0,0
223,270,,,,,Martin Tabu,Martin Tabu,Martin,Tabu,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,,0,,,,Unclear,0,,,,,,,,,,Christianity,,,,,,0,,,0,0,,,,,,,,0,0,,Papuan,0,0,Incomplete,1760,"9, 2",1979,4,895,3,9,1978,8,1980,94,498,1108,0,,1,1,1,2,0,0,0,0,,,0,0,0,0,-4,1876,850,0,1,0,0,0
223,270,,,,,Martin Tabu,Martin Tabu,Martin,Tabu,,,Indonesia,Indonesia vs OPM,Organisasi Papua Merdeka (OPM)/West Papua National Liberation Army (TPN),Free Papua Movement,146,Male,,,0,,,,Unclear,0,,,,,,,,,,Christianity,,,,,,0,,,0,0,,,,,,,,0,0,,Papuan,0,0,Incomplete,1760,"9, 2",1980,5,896,3,9,1978,8,1980,94,498,1108,0,,1,1,1,2,0,0,0,0,,,0,0,0,0,-4,1878,850,0,1,0,0,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,64,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2005,1,897,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,-4,10146,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,65,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2006,2,898,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,-4,10552,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,66,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2007,3,899,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,0,0,0,0,0,,0,1,1,0,-4,11422,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,67,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2008,4,900,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,0,0,0,0,0,,0,1,1,0,-4,10429,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,68,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2009,5,901,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,0,0,0,0,0,,0,1,1,0,-4,11315,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,69,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2010,6,902,1,1,2005,12,2011,143,459,1152,1,,0,0,1,3,0,0,0,0,,,0,1,1,0,-4,11419,630,0,0,0,1,0
226,16,,,,,Abdul Rahman Haji Ahmadi,Haji Ahmadi,Haji,Ahmadi,,,Iran,Iran vs JPAK,Party of Free Existence in Kurdistan (PJAK)/East Kurdistan Defense Forces (HRK),PJAK,194,Male,1941,,,Iran,63,70,Founded/Co-founded,0,Obtained Bachelor's,Agricultural Engineer,Engineering,Agriculture,,,,,,,,,0,0,Engineering,0,0,0,0,0,,,,,,,,,,,Kurdish,0,0,Incomplete,575,"11, 2, 12",2011,7,903,1,1,2005,12,2011,143,459,1152,1,1,0,0,1,3,1,1,1,1,,,,,1,0,-4,11370,630,0,0,0,1,0
227,14,,,,Emir,Abdul Malik Rigi,Abdul Malik Rigi,Abdul Malik,Rigi,Abdul Malik Baloch,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,1983,2010,1,"Sistan & Balochistan, Iran",20,23,Founded/Co-founded,0,Finished secondary,Islam,Religion,,0,0,1,,1,Islam,0,0,0,0,Activist,0,0,0,0,0,0,0,None,,0,0,0,1,0,Executed,"Balochi, Farsi",0,0,Complete,146,11,2006,1,904,1,1,2006,2,2010,143,640,1153,1,1,0,0,1,2,12,12,1,1,0,0,0,1,1,0,-4,10552,630,0,0,0,1,0
227,14,,,,Emir,Abdul Malik Rigi,Abdul Malik Rigi,Abdul Malik,Rigi,Abdul Malik Baloch,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,1983,2010,1,"Sistan & Balochistan, Iran",20,24,Founded/Co-founded,0,Finished secondary,Islam,Religion,,0,0,1,,1,Islam,0,0,0,0,Activist,0,0,0,0,0,0,0,None,,0,0,0,1,0,Executed,"Balochi, Farsi",0,0,Complete,146,11,2007,2,905,1,1,2006,2,2010,143,640,1153,1,1,0,0,1,2,0,0,2,1,0,,0,1,1,0,-4,11422,630,0,0,0,1,0
227,14,,,,Emir,Abdul Malik Rigi,Abdul Malik Rigi,Abdul Malik,Rigi,Abdul Malik Baloch,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,1983,2010,1,"Sistan & Balochistan, Iran",20,25,Founded/Co-founded,0,Finished secondary,Islam,Religion,,0,0,1,,1,Islam,0,0,0,0,Activist,0,0,0,0,0,0,0,None,,0,0,0,1,0,Executed,"Balochi, Farsi",0,0,Complete,146,11,2008,3,906,1,1,2006,2,2010,143,640,1153,1,1,0,0,1,2,7,0,1,0,0,,0,1,1,0,-4,10429,630,0,0,0,1,0
227,14,,,,Emir,Abdul Malik Rigi,Abdul Malik Rigi,Abdul Malik,Rigi,Abdul Malik Baloch,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,1983,2010,1,"Sistan & Balochistan, Iran",20,26,Founded/Co-founded,0,Finished secondary,Islam,Religion,,0,0,1,,1,Islam,0,0,0,0,Activist,0,0,0,0,0,0,0,None,,0,0,0,1,0,Executed,"Balochi, Farsi",0,0,Complete,146,11,2009,4,907,1,1,2006,2,2010,143,640,1153,1,1,0,0,1,2,34,34,1,1,0,,0,1,1,0,-4,11315,630,0,0,0,1,0
227,14,,,,Emir,Abdul Malik Rigi,Abdul Malik Rigi,Abdul Malik,Rigi,Abdul Malik Baloch,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,1983,2010,1,"Sistan & Balochistan, Iran",20,27,Founded/Co-founded,0,Finished secondary,Islam,Religion,,0,0,1,,1,Islam,0,0,0,0,Activist,0,0,0,0,0,0,0,None,,0,0,0,1,0,Executed,"Balochi, Farsi",0,0,Complete,146,11,2010,,908,1,1,2006,2,2010,143,640,1153,1,1,,,,,64,51,3,2,,,0,1,1,0,-4,11419,630,0,0,0,1,0
228,309,,,,,Muhammad Dhahir Baluch,Dhahir Baluch,Dhahir,Baluch,,,Iran,Iran vs Jundullah,Jundallah,Soldiers of Allah,530,Male,,,,,,,Appointed/Designated,0,,,,,,,,,,Islam,,,,,,,,,,,,,,,,,,,,,"Balochi, Farsi",0,0,Incomplete,1510,"11, 2",2010,,909,2,2,2010,12,2010,143,640,1153,1,1,,,,,64,51,3,2,,,0,1,1,0,-4,11419,630,0,0,0,1,0
230,9,,,,,Abdul Rahman Ghassemlou,Qasemlu,Abdul Rahman,Ghassemlou,Qasemlu,,Iran,Iran vs KDPI,Kurdistan Democratic Party of Iran (KDPI),,,Male,1930,1989,1,"Village of Qasemlu, at the Outskirts of Orumieh, West Azerbaijan Province, Iran",43,49,Elected,0,Obtained Doctorate,Economics and Political Science,Political Science,Economics,0,0,1,22,1,None,1,1,0,0,Education,0,1,0,1,0,1,13,Doctorate,Czechoslovakia,0,1,2,0,0,Assassinated by government,"Kurdish, Farsi, Arabic, Turkish, Azerbaijani, French, English, Russian, Czech, Slovak",1,1,Complete,257,3,1979,1,910,1,2,1979,7,1989,6,260,1005,0,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,-5,6126,630,0,0,0,1,0
